450-2_Cortex	449-4_Midbrain	454-6_Cerebellum	463-5_Hippocampus	490-2_Thalamus	337-4_Striatum	490-4_Striatum	463-5_Midbrain
ENSMUSG00000090389	9.74844846195441	9.43922385853213	8.43352586716647	3.2378351441172	7.27546883779561	7.462775561173	4.29452598197886	4.66192532512057
ENSMUSG00000096904	14.1795613992064	2.83176715755964	0	0	0	0.932846945146625	1.07363149549471	1.55397510837352
ENSMUSG00000091563	22.15556468626	17.934525331211	2.53005776014994	5.39639190686199	0.808385426421735	0	4.29452598197886	9.32385065024114
ENSMUSG00000091568	59.3769133591769	81.1773251833763	5.90346810701653	15.1098973392136	16.9760939548564	6.52992861602637	9.66268345945243	21.7556515172293
ENSMUSG00000094151	0.886222587450401	4.71961192926607	1.68670517343329	2.1585567627448	37.1857296153998	0	4.29452598197886	37.2954026009646
ENSMUSG00000094132	72.6702521709329	52.8596536077799	18.5537569077662	7.55494866960679	20.2096356605434	8.39562250631962	6.44178897296829	29.5255270590969
ENSMUSG00000048922	127.616052592858	83.0651699550828	25.3005776014994	16.189175720586	6.46708341137388	50.3737350379177	37.577102342315	7.76987554186761
ENSMUSG00000034327	157.747620566171	154.803271279927	645.164728838235	271.978152105844	659.642507960135	201.494940151671	406.906336792497	1222.97841028996
ENSMUSG00000015812	6.20355811215281	4.71961192926607	21.0838146679162	4.31711352548959	17.7844793812782	13.0598572320527	20.3989984143996	10.8778257586147
ENSMUSG00000044447	174.585849727729	94.3922385853213	281.67976396336	354.003309090147	729.163654632405	168.845297071539	589.423691026598	571.862839881456
ENSMUSG00000091418	48.742242309772	29.2615939614496	13.4936413874664	10.792783813724	17.7844793812782	1.86569389029325	7.515420468463	18.6477013004823
ENSMUSG00000022094	348.285476868008	381.344643884698	785.161258233198	1093.30900033024	1027.45787698202	632.470228809411	842.800723963351	742.800101802544
ENSMUSG00000033644	18.6106743364584	20.7662924887707	44.6976870959823	39.9333001107787	27.485104498339	12.1270102869061	32.2089448648414	24.8636017339764
ENSMUSG00000098557	3762.01488372695	4444.93051498278	6685.25595490286	3887.56072970338	1154.37438893024	3251.90445078113	2185.91372482724	1226.08636050671
ENSMUSG00000022125	164.837401265775	236.924518849156	632.514440037485	259.026811529376	426.019119724254	370.34023722321	405.832705297002	467.74650762043
ENSMUSG00000022124	1144.11336039847	1092.11820043217	2634.6334809028	2168.27026817715	1845.54392852082	1987.89684010746	2364.13655307936	1738.89814626997
ENSMUSG00000021877	5390.89199946079	4098.51099937465	2675.95775765192	2731.65358325354	2272.3714336715	3673.55126998741	2689.44689621426	2783.16941909698
ENSMUSG00000043702	840.13901290298	666.409204412368	502.638141683122	472.72393104111	464.013234766076	486.946105366538	386.507338378097	495.718059571154
ENSMUSG00000021879	57.604468184276	106.663229601413	30.3606931217993	63.6774245009715	86.4972406271256	48.5080411476245	40.7979968287992	9.32385065024114
ENSMUSG00000040760	2397.23209905333	1594.28490970608	2336.93001779183	2562.20687737807	1852.01101193219	1794.79752246211	2058.15157686337	1892.74168199895
ENSMUSG00000040717	450.201074424804	673.960583499194	140.83988198168	179.160211307818	139.85067877096	138.0613478817	115.952201513429	82.3606807437967
ENSMUSG00000055128	100.143152381895	229.373139762331	795.281489273798	347.527638801912	690.361154164161	489.744646201978	418.716283242939	1081.56667542797
ENSMUSG00000115417	4.431112937252	13.214913401945	22.7705198413495	10.792783813724	9.70062511706081	6.52992861602637	9.66268345945243	7.76987554186761
ENSMUSG00000115410	10.6346710494048	28.3176715755964	20.2404620811995	8.63422705097919	17.7844793812782	16.7912450126392	15.030840936926	46.6192532512057
ENSMUSG00000115338	61.1493585340777	66.0745670097249	80.1184957380815	92.8179407980263	197.246044046903	135.262807046261	154.602935351239	211.340614738799
ENSMUSG00000004561	726.702521709329	1000.55772900441	1179.85026881659	759.811980486169	767.157769674226	689.373892463356	839.579829476867	708.612649418326
ENSMUSG00000072572	79.7600328705361	113.270686302386	407.33929938414	247.154749334279	248.174325911473	194.965011535645	359.666550990729	118.102108236388
ENSMUSG00000004558	7384.00659863674	14398.5920738049	27322.0937518592	22229.8968211273	39285.106567817	25690.604869338	28680.9917706458	46752.8951105258
ENSMUSG00000004562	1785.73851371256	2627.87992221535	1444.66298104562	833.202910419492	1801.89111549405	1006.54185381321	1116.5767553145	1215.2085347481
ENSMUSG00000049295	1318.6992101262	1961.47071780298	5447.21435760282	1234.69446829002	2086.4427855945	1876.88805363501	1733.91486522396	1950.23876100877
ENSMUSG00000072571	6.20355811215281	1.88784477170643	28.673987948366	12.9513405764688	15.359323102013	5.59708167087975	9.66268345945243	9.32385065024114
ENSMUSG00000060373	5811.84772849973	4402.45400761939	5850.33689405338	6151.88677382267	5437.20037811259	5458.0874760529	5624.75540489681	7129.63779721772
ENSMUSG00000057132	92.1671490948417	78.3455580258167	18.5537569077662	37.774743348034	59.0121361287866	20.5226327932257	15.030840936926	48.1732283595792
ENSMUSG00000035726	2440.6570058384	2108.72260999608	2371.50747384721	2058.18387327716	1835.84330340376	1726.6996954664	1785.44917700771	2104.08229673775
ENSMUSG00000053754	4700.52460383693	4410.00538670621	4236.16004307772	3696.52845620046	3527.79400090445	2983.2445305789	3468.90336194342	2449.06477079667
ENSMUSG00000022159	1090.05378256399	972.24005742881	856.002875517397	933.575799887125	957.936730309755	760.270260294499	792.340043675099	831.376682979835
ENSMUSG00000016831	2071.10218687159	1898.22791795081	2134.52539697983	2299.94223070458	1770.3640838636	1956.18004397247	1844.49890925992	1732.68224583648
ENSMUSG00000022160	545.913113869447	431.372530334918	953.831775576528	673.469709976377	714.612716956813	786.389974758604	963.047451458759	615.374142915915
ENSMUSG00000049532	2930.73809669848	3484.01752618421	3173.53578381474	2501.76728802122	3537.49462602151	2384.35679179477	2469.35243963784	2820.46482169794
ENSMUSG00000022214	2182.76623289034	2549.53436418953	3324.49589683702	2678.76894256629	2617.55201075358	2703.39044703492	2866.59609297089	2557.84302838282
ENSMUSG00000022216	2753.4935792084	3755.86717330993	783.474553059765	1222.82240609493	1185.90142056068	1087.69953804096	790.19278068411	1970.44043741763
ENSMUSG00000022217	507.80554260908	764.577132541103	891.423684159496	586.048161085212	902.158135886656	562.506707923415	660.28336972925	1401.68554775292
ENSMUSG00000079197	1164.49647990983	1253.52892841307	672.152011613168	698.293112747942	977.337980543877	724.822076378927	808.44451610752	1361.28219493521
ENSMUSG00000047098	859.635909826889	994.894194689287	1150.33292828151	929.258686361635	798.684801304674	819.972464783883	955.532030990296	560.985014122842
ENSMUSG00000002325	311.064128195091	319.045766418386	429.266466638773	276.295265631334	365.390212742624	349.817604429984	338.193921080835	315.456946999825
ENSMUSG00000002324	251.687214835914	430.428607949065	1954.89129600919	107.92783813724	431.677817709206	351.683298320277	234.051666017848	464.638557403683
ENSMUSG00000002319	1557.09308615035	1794.39645550696	1054.19073339581	1142.95580587337	1328.98564103733	1152.99882420123	1071.48423250373	1314.662941684
ENSMUSG00000002320	734.678524996382	774.960278785488	1049.13061787551	788.952496783223	687.127612458474	832.099475070789	721.480364972448	623.144018457783
ENSMUSG00000007591	19.4968969239088	15.1027581736514	10.9635836273164	10.792783813724	12.9341668227478	20.5226327932257	18.2517354234101	9.32385065024114
ENSMUSG00000002329	919.012823186066	1003.38949616197	764.920796151999	953.002810751828	843.954385184291	764.934495020232	657.062475242765	1058.25704880237
ENSMUSG00000010376	3365.87338713662	3063.02814209368	2911.25312934587	2475.86460686828	3243.242330804	2289.20640338982	2261.06792951187	4786.24333379045
ENSMUSG00000002326	752.40297674539	617.325240348001	670.465306439734	700.451669510687	734.013967190935	979.489292403956	783.750991711142	843.808483846823
ENSMUSG00000007589	359.806370504863	434.204297492478	938.651429015628	417.680733591118	408.234640342976	351.683298320277	372.550128936666	581.186690531698
ENSMUSG00000040472	1444.54281754415	1560.30370381536	1039.85373942163	1337.2259145204	1416.29126709088	1490.68941834431	1674.86513297175	1442.08890057063
ENSMUSG00000002332	1551.77575062565	1641.48102899874	1656.34448031149	1901.68850797817	2402.5214873254	2232.30273973587	2024.86900050303	2738.10414095415
ENSMUSG00000019297	810.007444929666	674.904505885047	479.867621841772	418.760011972491	302.336149481729	569.969483484588	450.92522810778	317.010922108199
ENSMUSG00000022219	12.4071162243056	23.5980596463303	39.6375715756824	80.9458786029299	194.820887767638	88.6204597889293	148.161146378271	186.477013004823
ENSMUSG00000040432	19.4968969239088	16.0466805595046	1.68670517343329	5.39639190686199	4.85031255853041	3.7313877805865	4.29452598197886	7.76987554186761
ENSMUSG00000046908	16.8382291615576	16.0466805595046	8.43352586716647	6.47567028823439	4.04192713210867	3.7313877805865	7.515420468463	7.76987554186761
ENSMUSG00000022220	117.867604130903	131.205211633597	143.36993974183	109.007116518612	104.281720008404	165.113909290953	107.363149549471	83.9146558521702
ENSMUSG00000022221	21.2693420988096	33.0372835048625	6.74682069373318	14.0306189578412	5.65869798495214	17.7240919577859	7.515420468463	6.21590043349409
ENSMUSG00000023411	287.13611833393	220.877838289652	102.045662992714	61.5188677382267	37.9941150418215	101.680317020982	45.092522810778	76.1447803103026
ENSMUSG00000075592	1651.91890300755	1509.33189497929	413.242767491157	420.918568735235	902.158135886656	470.154860353899	330.678500612372	786.311404837003
ENSMUSG00000040380	33.6764583231152	37.7568954341285	33952.5317886255	8.63422705097919	25.8683336454955	8.39562250631962	10.7363149549471	40.4033528177116
ENSMUSG00000047153	552.1166719816	654.138213396277	3724.24502294071	560.145479932275	675.81021648857	518.662901501523	517.490380828452	609.158242482421
ENSMUSG00000022223	1589.88332188602	1907.66714180934	1893.32655717887	1781.88860764583	2640.18680269339	2258.42245419998	2131.15851855701	3257.1318271509
ENSMUSG00000022225	7.08978069960321	12.2709910160918	0	4.31711352548959	0	0	0	1.55397510837352
ENSMUSG00000058581	8.86222587450401	7.5513790868257	5.90346810701653	5.39639190686199	4.04192713210867	3.7313877805865	7.515420468463	3.10795021674705
ENSMUSG00000061068	7.08978069960321	7.5513790868257	0	10.792783813724	0	0	0	3.10795021674705
ENSMUSG00000040040	575.15845925531	771.184589242075	468.904038214456	576.334655652861	662.876049665822	441.236605054353	538.963010738347	592.064516290312
ENSMUSG00000050222	488.308645685171	280.344948598404	326.377451059342	247.154749334279	295.060680643933	350.750451375131	341.414815567319	315.456946999825
ENSMUSG00000021951	503.374429671828	360.578351395927	656.128312465551	590.365274610702	531.917610585501	791.987056429484	604.454531963524	702.396748984832
ENSMUSG00000021952	408.548612814635	332.260679820331	592.876868461803	431.711352548959	350.839275067033	334.892053307638	380.065549405129	330.99669808356
ENSMUSG00000021959	127.616052592858	102.887540058	558.29941240642	669.152596450887	375.090837859685	201.494940151671	261.96608490071	340.320548733802
ENSMUSG00000021963	2600.17707157948	2428.71229880032	2560.41845327174	3259.42071174464	2646.65388610476	2582.12034416586	2072.1087863048	3258.68580225928
ENSMUSG00000021965	112.550268606201	82.1212475692295	11.8069362140331	22.6648460088204	9.70062511706081	19.5897858480791	11.8099464504419	18.6477013004823
ENSMUSG00000021967	900.402148849607	805.165795132791	725.283224576316	738.22641285872	649.133497416653	914.190006243692	740.805731891353	923.061214373873
ENSMUSG00000021969	744.426973458337	948.641997782479	944.554897122645	1234.69446829002	1604.64507144714	974.825057678223	1529.92488107997	1934.69900992504
ENSMUSG00000000776	1109.5506794879	868.408594984956	594.563573635236	642.170636916577	788.984176187613	709.896525256581	674.240579170681	794.08128037887
ENSMUSG00000003469	2757.92469214565	1430.98633695347	22934.9735957592	18549.5575406474	4034.65166327088	21760.5206894353	20568.6321906877	5566.33883819396
ENSMUSG00000022098	1745.85849727729	1821.7702046967	10392.6339261092	2319.36924156928	1485.81241376315	2278.01224004806	1773.63923055727	764.555753319773
ENSMUSG00000022097	1.7724451749008	5.66353431511928	16.8670517343329	29.1405162970548	16.1677085284347	37.313877805865	35.4298393513256	29.5255270590969
ENSMUSG00000033595	401.458832115032	1941.64834770006	6875.0102869141	4346.25404178665	9112.92891205221	6443.17385012774	6303.29051004947	8963.32842509848
ENSMUSG00000033589	109.89160084385	82.1212475692295	360.954907114725	75.5494866960679	156.018387299395	146.45697038802	108.436781044966	111.886207802894
ENSMUSG00000022096	735.564747583833	301.111241087175	5541.66984731509	607.63372871266	2466.38393601271	1986.03114621716	1288.35779459366	1872.5400055901
ENSMUSG00000045211	657.577159888197	834.42738909424	1331.65373442559	1119.21168148318	1472.06986151398	1506.5478164118	1422.5617315305	1679.84709215178
ENSMUSG00000022095	925.216381298218	1344.14547745498	1699.35546223404	1403.06189578412	1287.75798428982	2345.17722009861	2527.32854039456	1086.22860075309
ENSMUSG00000022099	8272.88785384949	5199.1245012795	3000.64850353783	10670.8253566289	6932.7134169928	10237.9952229842	11525.4341041358	7752.78181567551
ENSMUSG00000022101	40.7662390227184	111.382841530679	6.74682069373318	3.2378351441172	18.5928648076999	18.6569389029325	22.546261405389	18.6477013004823
ENSMUSG00000047911	11.5208936368552	16.0466805595046	10.9635836273164	12.9513405764688	12.9341668227478	10.2613163966129	15.030840936926	13.9857759753617
ENSMUSG00000022100	1951.46213756578	1355.47254608521	2058.62366417534	2348.50975786634	1857.66970991715	2001.88954428466	2191.28188230471	1734.23622094485
ENSMUSG00000022102	39.880016435268	81.1773251833763	19.3971094944829	21.585567627448	25.8683336454955	67.164980050557	52.607943279241	23.3096266256028
ENSMUSG00000121900	148.885394691667	134.980901177009	13.4936413874664	17.2684541019584	20.2096356605434	10.2613163966129	6.44178897296829	40.4033528177116
ENSMUSG00000022013	598.20024652902	1129.8750958663	1055.03408598253	1500.19695010763	2286.11398592067	851.689260918868	1339.8921063774	3087.74854033819
ENSMUSG00000022014	17.724451749008	16.9906029453578	6.74682069373318	33.4576298225444	54.1618235702562	48.5080411476245	44.0188913152833	24.8636017339764
ENSMUSG00000045655	101.915597556796	228.429217376478	48.9144500295655	63.6774245009715	93.7727094649212	55.0379697636508	53.6815747747357	37.2954026009646
ENSMUSG00000054423	6457.01777216362	9067.31843850596	7585.95651751624	8832.81427315171	9416.07344696036	3464.59355427456	4500.66322911384	8265.59360143877
ENSMUSG00000021767	2038.31195113592	1676.40615727531	1602.36991476163	1945.93892161443	1021.79917899707	1545.72738810796	1529.92488107997	613.820167807542
ENSMUSG00000063142	3891.40338149471	3036.59831528979	5093.84962376855	6411.99286373342	5561.69173378153	2591.44881361732	3364.76110688044	2275.01955865884
ENSMUSG00000022021	137.364501054812	73.6259460965506	33.7341034686659	41.0125784921511	59.0121361287866	91.4190006243692	55.8288377657252	68.374904768435
ENSMUSG00000121906	0	1.88784477170643	2.53005776014994	10.792783813724	0.808385426421735	5.59708167087975	1.07363149549471	3.10795021674705
ENSMUSG00000021770	2076.41952239629	2035.09666389953	1905.97684597962	1718.21118314486	928.834854958573	1545.72738810796	1285.13690010717	910.629413506884
ENSMUSG00000021771	4276.02398444818	4607.28516534953	6018.16405880999	5212.91458202868	6467.08341137388	4277.10324349727	4488.8532826634	7939.25882868033
ENSMUSG00000021773	603.517582053723	690.951186444552	468.060685627739	390.698774056808	567.486569348058	219.219032109457	308.132239206983	814.282956787726
ENSMUSG00000047222	0.886222587450401	0	0	0	0	30.7839491898386	0	0
ENSMUSG00000068399	3.5448903498016	12.2709910160918	0	0	1.61677085284347	0.932846945146625	0	0
ENSMUSG00000053253	2389.25609576628	2528.76807170076	2047.66008054802	2519.03574212318	2375.84476825348	4056.01851749752	3288.53327070031	2849.99034875704
ENSMUSG00000075486	482.105087573018	604.110326946056	707.572820255267	843.995694233216	970.870897132503	777.061505307138	870.715142846214	1235.41021115695
ENSMUSG00000022111	1311.60942942659	1217.65987775064	543.962418432237	722.037237138135	699.2533938548	872.211893712094	672.093316179691	957.24866675809
ENSMUSG00000033060	2491.17169332308	318.101844032533	422.51964594504	4309.55857681999	870.631104256208	5006.58955460193	5357.42116251863	261.067818206752
ENSMUSG00000022048	7457.56307339512	7550.43516443985	2440.66238595798	2493.13306097024	4124.38244560369	3642.76732079757	2904.1731953132	5566.33883819396
ENSMUSG00000075553	5.3173355247024	0	10.9635836273164	4.31711352548959	4.04192713210867	6.52992861602637	8.58905196395772	7.76987554186761
ENSMUSG00000046204	2200.49068463935	1740.59287951332	283.366469136793	1887.65788902033	1342.7281932865	1361.02369296893	1347.40752684587	1569.51485945726
ENSMUSG00000022051	2894.40297061301	2609.00147449828	3144.86179586638	3232.43875221033	3540.7281677272	2621.29991586202	3394.82278875429	3869.39801985007
ENSMUSG00000022052	3240.02977971867	2322.99299158476	2096.57453057758	2828.78863757706	2376.6531536799	6373.21032924174	5301.5923247529	2696.14681302806
ENSMUSG00000033004	12063.2618603749	11787.7027545349	8347.50390332137	11632.4623944317	9349.78584199378	5766.85981489643	7977.08201152573	6149.07950383403
ENSMUSG00000022123	28.3591227984128	15.1027581736514	37.9508664022491	42.0918568735235	76.7966155100648	129.665725375381	114.878570017934	18.6477013004823
ENSMUSG00000055717	2199.6044620519	934.483161994681	1932.96412875455	1517.46540420959	2369.3776848421	2367.56554678213	2452.17433570993	2102.52832162938
ENSMUSG00000034959	8.86222587450401	6.60745670097249	18.5537569077662	42.0918568735235	37.9941150418215	49.4408880927711	40.7979968287992	40.4033528177116
ENSMUSG00000021930	1222.98717068155	1046.80992591121	955.518480749961	1213.10890066258	1467.21954895545	1105.42362999875	1220.71901037749	1886.52578156546
ENSMUSG00000035235	351.830367217809	200.111545800881	247.102307907978	201.825057316639	286.976826379716	393.661410851876	253.377032936753	335.658623408681
ENSMUSG00000046168	57.604468184276	40.5886625916882	12.6502888007497	10.792783813724	14.5509376755912	12.1270102869061	3.22089448648414	17.0937261921088
ENSMUSG00000098183	1.7724451749008	0	38.7942189889658	31.2990730597996	26.6767190719172	31.7167961349852	51.5343117837463	17.0937261921088
ENSMUSG00000115234	4.431112937252	10.3831462443853	40.4809241623991	24.8234027715652	37.9941150418215	41.0452655864515	47.2397858017674	24.8636017339764
ENSMUSG00000022204	530.84732988279	654.138213396277	1017.92657216699	668.073318069515	829.4034475087	723.889229433781	727.922153945417	1117.30810292056
ENSMUSG00000040721	1188.42448977099	2019.99390572588	672.995364199884	2330.16202538301	1733.1783542482	2834.92186630059	2942.82392915101	733.476251152303
ENSMUSG00000045691	369.554818966817	319.989688804239	285.896526896943	327.021349555837	282.934899247607	255.600062970175	188.95914320707	183.369062788076
ENSMUSG00000040701	284.477450571579	303.943008244735	532.155482218204	253.630419622514	174.611252107095	236.943124067243	227.60987704488	114.994158019641
ENSMUSG00000022208	17553.4107896301	10928.7333834085	11900.5483511586	15229.6972395459	4852.73771480967	18082.3051847222	14665.8062284578	4058.98298307164
ENSMUSG00000022209	13.293338811756	15.1027581736514	28.673987948366	0	5.65869798495214	0.932846945146625	1.07363149549471	0
ENSMUSG00000037628	30.1315679733136	56.6353431511928	4.21676293358323	0	5.65869798495214	12.1270102869061	12.8835779459366	18.6477013004823
ENSMUSG00000015759	1501.26106314098	1676.40615727531	1409.24217240352	1400.90333902137	1641.02241563612	1569.04856173662	1536.36667005294	2186.44297748155
ENSMUSG00000115003	12.4071162243056	26.42982680389	15.1803465608996	11.8720621950964	9.70062511706081	14.925551122346	7.515420468463	7.76987554186761
ENSMUSG00000062014	4591.51922558053	5111.33971939515	3466.17913140542	5057.49849511106	3393.60202011844	4132.51196699955	3859.7052263035	3721.77038455459
ENSMUSG00000122055	9.74844846195441	5.66353431511928	9.27687845388312	22.6648460088204	17.7844793812782	15.8583980674926	15.030840936926	15.5397510837352
ENSMUSG00000122086	0.886222587450401	0	0.843352586716647	10.792783813724	3.23354170568694	1.86569389029325	0	4.66192532512057
ENSMUSG00000122249	10.6346710494048	9.43922385853213	4.21676293358323	11.8720621950964	12.9341668227478	9.32846945146625	13.9572094414313	18.6477013004823
ENSMUSG00000122259	0	0	0	0	0	9.32846945146625	5.36815747747357	0
ENSMUSG00000122421	6.20355811215281	9.43922385853213	53.1312129631488	15.1098973392136	14.5509376755912	2.79854083543987	3.22089448648414	15.5397510837352
ENSMUSG00000122573	13.293338811756	7.5513790868257	0.843352586716647	3.2378351441172	4.85031255853041	54.1051228185042	27.9144188828626	6.21590043349409
ENSMUSG00000122612	0	0	0	2.1585567627448	3.23354170568694	19.5897858480791	18.2517354234101	9.32385065024114
ENSMUSG00000122753	74.4426973458337	0	0	41.0125784921511	0.808385426421735	0	1.07363149549471	0
ENSMUSG00000115762	2.6586677623512	2.83176715755964	5.06011552029988	25.9026811529376	14.5509376755912	23.3211736286656	27.9144188828626	7.76987554186761
ENSMUSG00000115007	43.4249067850696	23.5980596463303	125.65953542078	60.4395893568543	118.832657683995	97.016082295249	82.669625153093	62.1590043349409
ENSMUSG00000123039	0.886222587450401	1.88784477170643	5.90346810701653	2.1585567627448	14.5509376755912	2.79854083543987	4.29452598197886	27.9715519507234
ENSMUSG00000085615	23.9280098611608	27.3737491897432	27.8306353616493	24.8234027715652	25.8683336454955	35.4481839155717	18.2517354234101	26.4175768423499
ENSMUSG00000123144	25.7004550360616	34.9251282765689	2.53005776014994	14.0306189578412	12.9341668227478	28.9182552995454	17.1781039279154	7.76987554186761
ENSMUSG00000115777	21.2693420988096	13.214913401945	0.843352586716647	5.39639190686199	35.5689587625563	21.4554797383724	30.061681873852	20.2016764088558
ENSMUSG00000115821	8.86222587450401	18.8784477170643	4.21676293358323	7.55494866960679	12.125781396326	2.79854083543987	8.58905196395772	20.2016764088558
ENSMUSG00000123638	85.9635909826889	104.775384829707	68.3115595240484	185.635881596053	66.2876049665822	277.055542708547	202.916352648501	138.303784645244
ENSMUSG00000123689	11.5208936368552	4.71961192926607	0.843352586716647	12.9513405764688	2.4251562792652	3.7313877805865	7.515420468463	0
ENSMUSG00000097903	43.4249067850696	23.5980596463303	4.21676293358323	36.6954649666615	18.5928648076999	4.66423472573312	8.58905196395772	24.8636017339764
ENSMUSG00000123699	0	0.943922385853213	0	8.63422705097919	0.808385426421735	5.59708167087975	12.8835779459366	0
ENSMUSG00000123781	2.6586677623512	3.77568954341285	5.06011552029988	10.792783813724	12.125781396326	5.59708167087975	8.58905196395772	12.4318008669882
ENSMUSG00000089840	0	1.88784477170643	2.53005776014994	20.5062892460756	29.1018753511824	7.462775561173	20.3989984143996	37.2954026009646
ENSMUSG00000120525	31.017790560764	16.9906029453578	92.7687845388312	65.8359812637163	51.736667290991	47.5751942024779	104.142255062987	45.0652781428322
ENSMUSG00000124480	2.6586677623512	0	0	11.8720621950964	0.808385426421735	0	0	1.55397510837352
ENSMUSG00000115398	3.5448903498016	18.8784477170643	4.21676293358323	1.0792783813724	3.23354170568694	2.79854083543987	5.36815747747357	0
ENSMUSG00000120850	10.6346710494048	12.2709910160918	9.27687845388312	7.55494866960679	15.359323102013	23.3211736286656	12.8835779459366	9.32385065024114
ENSMUSG00000115008	0.886222587450401	36.8129730482753	3.37341034686659	1.0792783813724	8.08385426421735	0	0	3.10795021674705
ENSMUSG00000124740	18.6106743364584	12.2709910160918	0	3.2378351441172	0.808385426421735	15.8583980674926	2.14726299098943	0
ENSMUSG00000124800	0	0	5.90346810701653	3.2378351441172	0.808385426421735	22.388326683519	8.58905196395772	1.55397510837352
ENSMUSG00000124830	4.431112937252	9.43922385853213	1.68670517343329	4.31711352548959	2.4251562792652	0	0	6.21590043349409
ENSMUSG00000125131	1.7724451749008	6.60745670097249	0	0	8.89223969063908	0	0	9.32385065024114
ENSMUSG00000114396	0.886222587450401	6.60745670097249	0	1.0792783813724	1.61677085284347	17.7240919577859	11.8099464504419	0
ENSMUSG00000125206	8.86222587450401	15.1027581736514	0	0	23.4431773662303	10.2613163966129	22.546261405389	20.2016764088558
ENSMUSG00000086124	1.7724451749008	0	0	1.0792783813724	10.5090105434825	2.79854083543987	8.58905196395772	6.21590043349409
ENSMUSG00000097431	511.350432958881	1176.1272927731	1098.04506790507	438.187022837194	1405.7822565474	319.966502185292	508.901328864495	1442.08890057063
ENSMUSG00000125590	25.7004550360616	32.0933611190092	83.491906084948	26.98195953431	27.485104498339	60.6350514345306	36.5034708468203	18.6477013004823
ENSMUSG00000086746	7.08978069960321	23.5980596463303	4.21676293358323	3.2378351441172	0	10.2613163966129	7.515420468463	0
ENSMUSG00000120039	5.3173355247024	5.66353431511928	6.74682069373318	21.585567627448	4.85031255853041	2.79854083543987	11.8099464504419	4.66192532512057
ENSMUSG00000126157	23.9280098611608	27.3737491897432	64.0947965904652	8.63422705097919	11.3173959699043	33.5824900252785	25.7671558918732	6.21590043349409
ENSMUSG00000126219	83.3049232203377	130.261289247743	19.3971094944829	47.4882487803855	50.1198964381475	78.3591433923165	62.2706267386935	35.741427492591
ENSMUSG00000121456	14.1795613992064	34.9251282765689	1.68670517343329	3.2378351441172	15.359323102013	6.52992861602637	17.1781039279154	26.4175768423499
ENSMUSG00000126430	0	0	19.3971094944829	2.1585567627448	0	0	3.22089448648414	0
ENSMUSG00000126849	0.886222587450401	0.943922385853213	0	0	10.5090105434825	0	0	0
ENSMUSG00000126920	5.3173355247024	2.83176715755964	5.90346810701653	17.2684541019584	5.65869798495214	0	2.14726299098943	6.21590043349409
ENSMUSG00000126969	1.7724451749008	2.83176715755964	9.27687845388312	17.2684541019584	16.9760939548564	4.66423472573312	15.030840936926	3.10795021674705
ENSMUSG00000120285	301.315679733136	208.60684727356	13.4936413874664	181.318768070563	32.3354170568694	67.164980050557	64.4178897296829	63.7129794433144
ENSMUSG00000102112	6.20355811215281	4.71961192926607	10.1202310405998	18.3477324833308	10.5090105434825	10.2613163966129	5.36815747747357	6.21590043349409
ENSMUSG00000097652	15.0657839866568	4.71961192926607	0	4.31711352548959	7.27546883779561	726.68777026922	496.017750918558	0
ENSMUSG00000120914	1.7724451749008	8.49530147267892	5.06011552029988	16.189175720586	15.359323102013	16.7912450126392	22.546261405389	6.21590043349409
ENSMUSG00000115454	7.97600328705361	6.60745670097249	8.43352586716647	20.5062892460756	14.5509376755912	13.9927041771994	23.6198929008837	15.5397510837352
ENSMUSG00000127940	7.97600328705361	0.943922385853213	7.59017328044982	12.9513405764688	4.85031255853041	18.6569389029325	25.7671558918732	4.66192532512057
ENSMUSG00000114241	1.7724451749008	10.3831462443853	5.06011552029988	10.792783813724	12.9341668227478	5.59708167087975	7.515420468463	31.0795021674705
ENSMUSG00000120426	6.20355811215281	3.77568954341285	9.27687845388312	6.47567028823439	7.27546883779561	13.0598572320527	2.14726299098943	3.10795021674705
ENSMUSG00000114774	16.8382291615576	1.88784477170643	0	0	0	67.164980050557	35.4298393513256	1.55397510837352
ENSMUSG00000128279	0	0	3.37341034686659	6.47567028823439	16.9760939548564	6.52992861602637	5.36815747747357	21.7556515172293
ENSMUSG00000128312	20.3831195113592	35.8690506624221	97.828900059131	44.2504136362683	17.7844793812782	21.4554797383724	30.061681873852	13.9857759753617
ENSMUSG00000128628	0.886222587450401	1.88784477170643	2.53005776014994	3.2378351441172	12.9341668227478	3.7313877805865	2.14726299098943	4.66192532512057
ENSMUSG00000129295	0.886222587450401	0.943922385853213	9.27687845388312	1.0792783813724	4.85031255853041	0.932846945146625	1.07363149549471	6.21590043349409
ENSMUSG00000129426	0.886222587450401	5.66353431511928	4.21676293358323	1.0792783813724	9.70062511706081	2.79854083543987	4.29452598197886	7.76987554186761
ENSMUSG00000129504	442.22507113775	686.231574515286	565.046233100153	718.799401994017	544.043391981827	770.531576691112	647.399791783313	486.394208920913
ENSMUSG00000129599	4.431112937252	0	0	1.0792783813724	0.808385426421735	9.32846945146625	5.36815747747357	1.55397510837352
ENSMUSG00000115432	3.5448903498016	15.1027581736514	0	0	14.5509376755912	0	0	4.66192532512057
ENSMUSG00000097533	12.4071162243056	9.43922385853213	18.5537569077662	12.9513405764688	19.4012502341216	9.32846945146625	15.030840936926	15.5397510837352
